system:index,0_mined,0_mined_1,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,sand,scale,slope,year,.geo
2_2863,1,0,0,3,0,3,0,0,0,11,204,0.8404711093925405,33,761.8652275829369,10340.735240421738,20727.389081237416,8787.966762141286,25504.147502171094,6527.802166502905,3042.531070096081,761.8652275829369,20572.3070686056,21,-12599,-69389,9.5,41,-2.1,4.9390807,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38894824499911,-12.59938344783069]}"
2_2864,1,10,0,12,0,5,0,13,0,5,334,0.8585412889351445,39,12403.653938472753,1252.998978233073,12809.788172541754,20480.52051097312,6293.660497905064,15730.893648253306,1063.0167612816015,12403.653938472753,6074.549476928824,34,-13001,-70653,5.5,36,1.3,1.0587314,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65364953235357,-13.002141948692087]}"
2_2865,1,0,0,0,0,0,0,0,0,0,664,0.2587605808999713,38,2863.318673868663,0.0,2863.318673868663,24846.410545039624,4122.752086364762,19945.46986365654,223.58762439198196,15423.981230791629,6887.805388250038,41,-13122,-70828,0.0,34,0.0,7.0653195,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8279213229783,-13.122451117594075]}"
2_2866,1,7,0,0,1,28,0,0,0,0,222,0.8086494083869727,36,1432.2985872938864,6279.206186456314,35531.39915966108,6449.805901346107,22785.39788456222,1477.014911511771,0.0,1432.2985872938864,9326.452697041692,21,-12668,-69520,0.0,36,2.8,0.47530597,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5194563454948,-12.668880463115627]}"
2_2867,1,7,0,0,0,23,0,10,1,24,214,0.9028546271750028,34,1208.737161417082,8564.60688552111,37138.07996019561,8769.551488283996,25062.91093042946,282.9439680616995,1400.501189585803,1208.737161417082,9108.203214191897,21,-12653,-69537,29.0,37,-5.9,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53710493649099,-12.653111316430907]}"
2_2868,1,0,0,0,0,3,0,0,0,0,190,0.7781882812192857,30,2062.323838357549,5968.8050684632435,24618.14526580191,6042.954558322056,23205.65828784578,7424.365818087175,3678.330451993472,2062.323838357549,20133.381135377706,42,-12637,-69423,0.0,40,0.3,0.0,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.42270833356993,-12.637854348352024]}"
2_2869,1,0,0,3,0,0,0,0,0,0,250,0.9295641982703453,36,8408.857680111789,7077.667747923747,8408.857680111789,42725.72547292205,17584.726280034898,5870.1963007530685,806.3334743609495,9842.554399614717,9403.383400404347,24,-12540,-70351,-1.5,34,0.9,1.6999536,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35084449974866,-12.539840523813368]}"
2_2870,1,0,0,0,0,0,0,0,0,0,585,0.2885405815108046,42,0.0,3612.283633226355,0.0,17464.73909902106,5799.687335322482,24009.120060796686,0.0,7700.2341989546,3305.8768291294523,31,-13162,-70767,0.0,35,0.0,6.6178255,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76733853269359,-13.1619215514787]}"
2_2871,1,0,0,0,0,0,0,0,0,0,884,0.14243481235018352,39,4775.395734583156,0.0,4775.395734583156,26066.13287720054,1170.3264168064395,22154.899263481206,99.98773362267994,21743.59656815657,14299.644269504573,41,-13115,-70896,0.0,36,0.0,10.19025,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.89647927690098,-13.115718794532212]}"
2_2872,1,0,0,0,0,0,0,0,0,0,421,0.1619373609897284,32,282.8681229831315,7433.029391674701,12481.906501888043,282.8681229831315,14095.591329272958,42239.44288868966,316.2561758290263,5794.482902673456,13529.334226390261,31,-13181,-70461,0.0,39,0.0,11.914233,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46111622107058,-13.181475199936834]}"
2_2873,1,7,0,0,0,6,1,13,0,0,208,0.7853546081576807,32,1749.9243510434956,7340.253976362125,31902.86700662164,7487.38411325177,24132.241689995873,2693.5656476940558,300.1095503103825,1749.9243510434956,13350.284509491736,21,-12647,-69489,6.5,41,-0.7,1.0420603,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48902632967558,-12.648049611338001]}"
2_2874,1,0,0,18,0,21,0,0,0,0,209,0.9318506410850955,32,1208.7616370949652,10774.86788220191,20548.94783061441,9085.835970627923,25573.119815189373,6239.345584299086,2618.240437446731,1208.7616370949652,20248.70355514304,21,-12595,-69387,-9.0,39,7.5,5.6882567,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38756192508075,-12.595858766971284]}"
