system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
23,300,0.5736944266810556,41,0,12621.668673960445,0.0,16125.351619228339,47457.07060922107,943.4470322887104,11618.69178962691,2002.6022772531185,12621.668673960445,3612.6656955403964,34,-12567,-70544,0,38,1.3909631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54412092264563,-12.567952926416112]}"
24,250,0.269789274818964,37,0,8624.060895885274,16608.788793012525,31414.84038117661,16736.038068359725,33503.30448567665,6521.589053236708,223.6886591021939,8624.060895885274,21253.954247441667,21,-12556,-69482,0,34,1.3276012,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48282354624659,-12.556594044868483]}"
25,245,0.7962009703251589,33,0,2780.7745341479276,16522.274807024245,15648.825125628438,34506.18529296821,27463.868031754464,1393.0826891847626,400.07003293173557,2780.7745341479276,3214.594456160547,21,-12599,-70241,0,38,3.540929,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24147933487632,-12.599361374324317]}"
26,268,0.47269171209440397,35,0,14675.26466448412,3132.334802732021,15345.569821434825,50152.16842991593,9882.061618312497,8677.077519605897,3441.1969029685006,14675.26466448412,7316.987175882656,24,-12509,-70485,0,35,1.3274767,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48580720938749,-12.509520893522845]}"
27,226,0.2001879198942372,36,0,10443.89627646664,2845.270504735391,61158.65302176401,14926.926809709421,0.0,6714.237490083457,100.03438373723057,10443.89627646664,29407.38666871971,41,-12981,-69621,0,36,1.0586587,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62193755028622,-12.981300025884092]}"
28,256,0.45142319091998134,36,0,9542.441522941077,3228.3249472201137,9542.441522941077,45478.271384487496,10921.255729493032,2326.17302524111,1500.149846031014,10199.05778430047,9304.69210096444,34,-12535,-70433,0,34,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43350223471961,-12.5351178338687]}"
29,218,0.5653696931793638,40,0,4966.638756453843,12618.754652673733,38938.99987818988,12839.663506682868,29110.156216033523,900.3194257369853,583.3021401630119,4966.638756453843,11198.614749364651,31,-12621,-69557,0,37,1.0574404,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.55660485186927,-12.621557900565735]}"
30,196,0.45671205810314414,36,0,3257.0668001477957,5362.181946060414,21808.951961167946,12046.41260461491,6849.6366555095465,9567.298664020189,2221.2487311828118,3257.0668001477957,20400.55985607763,31,-12475,-69019,0,32,3.0106363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01978566898305,-12.475640375292976]}"
31,188,0.6071101882275386,34,0,500.1974219620689,6309.629147927397,5219.338995205715,3281.539077742333,15560.240579709478,14871.938524239198,7104.916587740492,500.1974219620689,200.07896878482757,41,-12547,-69191,0,39,4.9857254,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19100684751167,-12.547013252183916]}"
32,297,0.18786442033383566,38,0,17981.561712952487,16485.483374200914,17981.561712952487,50087.51560022647,26047.12294938598,8016.806934972128,0.0,19315.574557600776,15963.90013629262,34,-12463,-70309,0,36,0.9497889,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30982981044463,-12.463422054488433]}"
33,276,0.1393052590332865,43,0,4602.7986621634955,19258.39614686057,27889.57617469476,18991.267031890275,35045.161812019986,8115.354479090181,632.6908370701286,4602.7986621634955,20486.87710548282,21,-12518,-69438,0,32,4.699478,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43857430784612,-12.518690309544356]}"
34,246,0.6152814293963746,34,0,15788.40562710794,33641.73693841325,33019.65385232474,34967.38435391883,44787.44655204562,806.4097921836561,1910.9333797482152,15788.40562710794,4245.965956563579,21,-12564,-70085,0,38,2.0832899,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08484024650704,-12.563876669341502]}"
35,725,0.432560104137672,38,0,6759.4403884666635,141.40593577313155,6759.4403884666635,23211.257793902507,4613.605679532109,23451.653282229843,499.9454804260535,18022.739869544625,11551.229235774947,41,-13141,-70871,0,36,3.758436,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87136272339022,-13.141616427336858]}"
36,192,0.579594981742436,29,0,200.07929092299884,5902.3390822284655,5779.833263740455,1500.5946819224912,12891.147686562195,13736.06627858101,3864.172945247308,200.07929092299884,3606.980712906745,21,-12545,-69159,0,33,2.9952404,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15970831896595,-12.54522509645543]}"
37,234,0.21222400855934015,39,0,1393.3487391835451,0.0,36783.01377461817,7650.675371727302,8500.169045883367,11245.556625241965,0.0,1393.3487391835451,14327.254249986283,31,-12793,-69483,0,35,2.3174627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48326991081434,-12.793510599555582]}"
38,241,0.5081778028821139,37,0,7185.153129008781,11812.467749253263,11004.477668825171,35135.06454273103,22800.55702423154,2720.726950048231,600.0954709200445,7185.153129008781,1844.202290922487,41,-12596,-70284,0,32,1.4252539,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28472826602636,-12.596444795740119]}"
39,1055,0.49003183850239795,35,0,6726.172486152624,2370.4285333332928,6726.172486152624,21698.62808604282,7722.606965573644,24276.489079143335,424.22373270554414,14712.20028757622,9169.73333865021,21,-13158,-70846,0,36,4.0193415,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84566294479067,-13.158071324137067]}"
40,193,0.5294815587643329,33,0,894.7809613251726,8404.513291557623,7708.889810178165,4180.169200279906,15748.208468978999,16659.814720737348,6623.796999267112,894.7809613251726,3054.074996776847,34,-12523,-69177,0,32,1.9552039,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.17810353671977,-12.523510336363334]}"
41,248,0.7408384970476476,34,0,3890.404444426175,16003.086529409677,15276.809325061855,35611.228798992866,27060.558899460517,1825.145136298669,447.2911305500591,3890.404444426175,3956.693956503293,21,-12589,-70246,0,36,3.365803,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24603373625204,-12.589395038214299]}"
42,251,0.49979369182294825,32,0,15884.940731797977,5108.255601956687,15884.940731797977,51293.28478570486,11904.75619155927,8669.043371703061,1421.3834851013114,16112.496237574715,9311.509310873527,34,-12494,-70475,0,38,1.9907087,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47559917102396,-12.494208504187693]}"
43,242,0.6300806392282238,32,0,16147.842216531593,30937.906991767395,30832.1465805679,41887.57656979722,42182.22122326093,1345.6535180442995,300.06491485177,16147.842216531593,8114.091655300979,21,-12506,-70121,0,36,7.1037135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12141007346432,-12.5067650342082]}"
44,214,0.45061985022293405,34,0,1562.6208028301364,4812.163401783937,32160.932763111203,4978.765733051655,21541.564243540757,4878.256295078064,100.03654605630385,1562.6208028301364,12220.028149741258,24,-12671,-69487,0,39,2.886945,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48764342414228,-12.671427402122914]}"
45,241,0.6876327521174701,35,0,7878.787511190054,25449.438018222707,24782.862072329208,35605.28809955543,36561.245191234855,1603.4486509308226,2302.6420414588433,7878.787511190054,800.1630302632083,31,-12576,-70159,0,39,6.006199,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15945331257883,-12.577126361712283]}"
46,305,0.3850686398852574,38,0,18402.44399317316,33023.67137940602,32978.349669115305,43033.35865703126,44251.9723147137,2236.5631767848636,141.4526753900399,18402.44399317316,10292.565567483041,21,-12493,-70105,0,36,3.3533015,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10570902975051,-12.493267689119499]}"
47,218,0.21382409912784028,36,0,10889.094892511728,1565.7916577964645,58367.003350833846,14962.805962306169,0.0,8177.19149716148,0.0,10889.094892511728,27631.512853590288,41,-12966,-69601,0,34,0.47586936,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60069600433961,-12.96688229844223]}"
48,252,0.6609350815978458,36,0,3231.522307191302,3981.7275689823064,3231.522307191302,36633.34081192935,14911.011423504275,3544.47345789893,1118.1805027448609,4280.74781361271,4478.309423540176,21,-12598,-70357,0,36,4.830073,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35745773588685,-12.598797736811752]}"
49,637,0.5518895408936643,39,0,316.21356015357725,11511.650316432153,316.21356015357725,16285.765838464966,13571.788750301579,27475.48308336111,699.9685539811771,3224.758227371472,4204.570318415427,34,-13231,-70749,0,39,1.3909631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7502659964061,-13.231953451185737]}"
50,216,0.6266618234428413,32,0,500.19634816614763,4297.033085728308,3106.054196545031,721.3934324451533,11606.279964285499,10442.968976443852,2434.060483533636,500.19634816614763,4212.354180988791,24,-12600,-69226,0,43,0.9502925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22603288070088,-12.600339420073698]}"
51,242,0.10672661071723102,38,0,6102.095323726413,0.0,56883.66891100946,9171.027834597862,1432.273917314265,6437.270632746362,1530.2313014500455,6102.095323726413,22201.54160108806,21,-12915,-69623,0,34,1.0584319,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62361745659295,-12.915287449648265]}"
52,255,0.3845179473400667,35,0,10705.497256903955,7220.98259232307,10705.497256903955,46681.53971400592,16622.77700789196,4342.182901333477,670.9013912325809,11952.17518227919,11952.17518227919,24,-12511,-70382,0,35,2.7504792,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3827614672877,-12.510974059666784]}"
53,265,0.4990615123038253,34,0,1747.1110752825646,17727.007202993966,16654.663924483735,9210.67988380201,24359.720973809923,14901.825112108749,700.2750240976754,1747.1110752825646,6710.839529261595,24,-12448,-69222,0,40,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22314014964974,-12.448419799859376]}"
54,234,0.1719112785759523,35,0,9207.96018653833,3361.180231239467,66267.1705469373,13265.267615916197,0.0,3483.9766050269336,447.3627582845939,9207.96018653833,31418.914268269597,24,-12988,-69676,0,33,2.1166446,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67635680037931,-12.988397923220168]}"
55,242,0.44638539888678375,39,0,1993.2404151378887,4178.901615953684,20955.9637029821,1993.2404151378887,20207.64949887867,10221.501114761106,2801.060326577241,2025.612458018099,22492.508727321478,31,-12662,-69383,0,42,3.3554606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38356433073452,-12.662555080212861]}"
56,214,0.3565669608203857,36,0,2419.5583042562357,4935.355554290453,33083.18129118938,5094.005589158969,21545.021867487343,4081.9274137511084,800.2913922441,2419.5583042562357,11320.03970534839,24,-12672,-69495,0,35,3.0120742,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49593526201026,-12.673220598818911]}"
57,206,0.39616638930661296,34,0,1839.1830833450213,12046.215124599303,14905.717360111563,5758.944134045971,20130.59401533289,2360.990345206064,6174.077829990584,1839.1830833450213,15801.313333593705,31,-12609,-69336,0,39,1.4988075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3356073443241,-12.609267196717703]}"
58,297,0.25219999226560563,36,0,16201.03447700177,14082.100157598397,16201.03447700177,49763.67791458861,23567.892964997325,9901.386772988939,700.0980546557836,17607.01087857121,15623.00757512403,34,-12470,-70334,0,37,1.0419111,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33378612661497,-12.470537495918176]}"
59,211,0.6171198609750902,33,0,2283.408707650007,13205.38856151332,19622.23450050908,10755.824523107236,25859.568663436447,4951.625985708508,894.7666420637282,2283.408707650007,18463.981752383308,21,-12575,-69376,0,38,3.3543487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3760702868949,-12.575754888841878]}"
60,286,0.5703171368702301,38,0,7790.24345836669,282.86110770128863,11552.807404513469,42440.59691852579,0.0,12395.159644053098,608.3158134606151,7790.24345836669,3622.3896290984494,41,-12603,-70514,0,41,2.5043452,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51487938317779,-12.603376289033955]}"
61,195,0.6929247526212711,34,0,7343.800933400499,20378.63799703645,19141.61298031807,15437.065297143796,27951.384921594785,2518.9029392928433,1477.0495036822986,7343.800933400499,9826.705878316767,31,-12493,-69330,0,38,3.2772067,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33085583749103,-12.493524179507295]}"
62,182,0.5811607302852719,33,0,424.4306549477488,5023.923668737103,3745.7992468960315,424.4306549477488,12736.848955623183,10304.529885545939,3735.0969414607403,565.9075399303317,4416.481450801468,41,-12588,-69227,0,39,0.66393167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22694324242208,-12.588582840076278]}"
63,305,0.38230246517463945,38,0,11337.935872271903,22621.985609965806,22724.348058580254,43668.91090119921,33815.44028689964,5179.786020556255,1140.3918597350648,11337.935872271903,7522.730815460234,21,-12514,-70199,0,36,1.0419478,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19966320658735,-12.514564856155076]}"
64,270,0.2710102180766363,38,0,17120.060675968067,24739.245646822543,51147.17647208305,24721.2394139358,39674.36413641567,13596.099331364136,985.21605587699,17120.060675968067,19807.65022839187,31,-12554,-69665,0,34,5.3921933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66599897843386,-12.55439335034782]}"
65,246,0.2885000577000954,37,0,3101.140493330639,0.0,34668.77399584531,6594.845247900059,9705.115477803445,11388.827194201122,583.3097108312187,3101.140493330639,14584.80136563402,24,-12777,-69470,0,37,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47034060871677,-12.777257324598105]}"
66,202,0.5729304652641288,39,0,282.94192480525044,4668.541759286632,43367.25377629596,4598.350364978897,20007.26545730579,7582.896372269512,1500.5261528382512,282.94192480525044,922.2778383615278,31,-12718,-69581,0,34,6.535367,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58168617589583,-12.719163640208516]}"
67,269,0.4376856172101577,41,0,8664.163118216467,21010.222096376387,19806.606378933266,16286.311938634233,28813.857831345667,3290.6422364220934,1527.0209585374064,8664.163118216467,8186.668156693082,21,-12478,-69325,0,31,3.3653448,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3253158908605,-12.479062227886805]}"
68,259,0.575252196118633,41,0,6859.908121010873,0.0,8382.270070696,42253.12279642541,5523.169923681452,5780.650637427606,282.8677777469537,6859.908121010873,5533.120774294529,31,-12576,-70460,0,33,1.7001238,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46042201205678,-12.576558421943764]}"
69,279,0.2746456445914259,37,0,7327.364749676701,26011.488417061002,28735.85585211812,24614.314358813495,37156.50172668883,4994.868821299733,500.18763569128487,7327.364749676701,15092.079233357394,21,-12455,-69412,0,38,1.4980018,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41270303092479,-12.455431271892875]}"
70,233,0.20647177376565454,39,0,7161.453450755911,0.0,52169.55525641698,16342.571335486615,1216.984638101484,12495.23347214599,761.8478307296675,7161.453450755911,24110.01332369499,24,-12932,-69555,0,32,2.3656983,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.55544246635084,-12.93262178407998]}"
71,656,0.3061895487952421,38,0,900.0292671022564,13165.913307503703,18670.90440542199,900.0292671022564,15440.709352633381,33126.44512640755,860.2605006079554,2662.79197966216,17241.500307726357,21,-13175,-70590,0,33,5.3264413,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59027667938392,-13.175147264906945]}"
72,259,0.44188951000388915,40,0,781.3050261871559,0.0,39815.905133827815,1432.2955123054433,14801.250895326591,10004.08594967459,1789.4958263432748,781.3050261871559,7352.465419445414,21,-12754,-69533,0,37,3.012671,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53386335209069,-12.754530182852873]}"
73,242,0.24096050104284467,39,0,2377.8640625569833,12519.083732446237,23838.537864139234,12025.322241004606,29258.87181693785,9217.031382175066,2062.3257502150336,2377.8640625569833,22700.57703011093,24,-12577,-69415,0,36,1.425149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41565884458616,-12.57750494736514]}"
74,250,0.5931513235442158,36,0,6414.184329232752,7245.343746158633,6414.184329232752,35762.768384828305,18191.882871816073,922.0862469828947,700.1000709720004,7187.820856968752,3324.629243896979,24,-12599,-70326,0,34,1.9557458,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32708298658662,-12.598950215106674]}"
75,311,0.3230770581329828,37,0,21525.528066892894,37468.274467739284,37263.042867355514,41678.99528239614,48723.28762495789,4430.491002523027,583.2326334212619,21525.528066892894,9914.954768161451,21,-12500,-70060,0,34,1.8993291,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06065064101576,-12.500682094103228]}"
76,247,0.3124017225546255,33,0,13673.974011550361,21105.5420135458,47552.736455294755,21161.179269252214,37023.57613224467,10382.366880580204,900.3071692613792,13673.974011550361,16548.015739568058,21,-12574,-69635,0,35,2.1138468,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.63475135650903,-12.574362612855973]}"
77,596,0.6527168432910151,39,0,1726.2339336688988,13219.42409628725,5800.748705716789,11229.206304042598,14024.347285947928,29099.603452517185,99.99804685592615,1726.2339336688988,6762.263945741471,34,-13232,-70699,0,35,3.7587914,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69952289042293,-13.232296115479846]}"
78,255,0.4370659403054683,36,0,6843.702945043714,17260.089860716253,16083.853075367231,12781.882441565484,25251.21335203518,6440.661747833059,1965.4494396956638,6843.702945043714,8594.020886639733,21,-12496,-69294,0,38,2.1133356,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2949677255967,-12.497183022587459]}"
79,215,0.572661220154086,35,0,7286.070201383746,14554.962346103282,44052.08185644259,14646.45970844869,30591.813871112718,6015.404940130797,0.0,7286.070201383746,10313.281234754942,42,-12625,-69603,0,35,3.0117204,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60357078979645,-12.625072862267992]}"
80,244,0.6341562257978814,30,0,12165.152028758723,0.0,14447.128090742204,47900.98549498356,6213.329082001854,9513.821380792526,3821.264781620085,12165.152028758723,3640.312298802467,42,-12539,-70502,0,43,2.3379834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50162097706067,-12.539265826293338]}"
81,260,0.4309675799923546,36,0,11752.646232521289,3795.0724424903933,11752.646232521289,47060.343520770955,9921.068317157731,5092.606062404193,1612.5957033130621,12121.314573197986,7388.488300934561,24,-12528,-70458,0,33,1.6998996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45831149005714,-12.528656053240951]}"
82,215,0.19880557474518962,36,0,2962.4212138455578,0.0,58332.176943625396,5801.963681254283,1552.9430649853,5862.018136346848,1649.8006271592335,2962.4212138455578,21132.019019530457,42,-12899,-69650,0,34,2.3559926,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65030724881062,-12.898946336599003]}"
83,247,0.4930259836023365,38,0,538.7116312830896,824.9199558707196,35785.7185240184,1029.9361128168946,17314.07380560952,6533.063376775166,2214.396536640259,538.7116312830896,8803.188992490164,21,-12717,-69508,0,40,2.887454,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50891639391578,-12.71750482572544]}"
84,238,0.24521195646640956,33,0,12404.175820313498,20387.49143129993,50028.94059568875,20350.400233798384,34939.8313078679,9326.229257532892,1118.4104975435564,12404.175820313498,15274.064644157635,41,-12596,-69658,0,34,1.4987429,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65874343483165,-12.596910835988144]}"
85,256,0.4816079598089194,36,0,2110.2101321332466,5460.769314291371,53428.875412648835,5439.65505614858,16936.42220236026,6111.878236286724,100.03355394097773,2110.2101321332466,9504.766970323695,21,-12760,-69665,0,40,5.7257247,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66561276019685,-12.760560950014844]}"
86,203,0.43087154959951585,39,0,2701.0111241484065,17734.865132516647,25470.288921585154,17052.497533094996,32577.36078058981,7294.506890020372,100.03744904253357,2701.0111241484065,19513.71416661041,41,-12530,-69419,0,38,3.653488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41926510354789,-12.530476761075997]}"
87,274,0.2542894636531008,39,0,7303.4538577273925,26231.310410714927,25748.643177257447,21999.475238081854,34481.17404215227,2730.5040287420497,824.9338822937569,7303.4538577273925,11453.35973719202,31,-12455,-69377,0,37,1.3273354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37773655393353,-12.455482395797398]}"
88,255,0.18696615664466487,37,0,10708.055093742514,18854.060355547423,36166.15079491198,19004.201609857886,35544.456785877665,6793.6135289880895,360.6848195620381,10708.055093742514,19751.97500132898,21,-12549,-69526,0,35,3.3540225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52607486704837,-12.550182845022077]}"
89,217,0.5538480363672568,38,0,500.1954451996114,6729.441469774233,5803.129506174207,894.7768140016817,12695.508276759676,7861.824992884921,1898.1082584872497,500.1954451996114,7141.417739912538,24,-12610,-69251,0,45,1.9141716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25182214646073,-12.610263576099145]}"
90,248,0.6060835927928381,36,0,7471.6825364040105,7551.5816096773515,7471.6825364040105,38132.10956061792,18801.105346235214,3400.488548884373,0.0,8581.44268526842,4534.965158872502,21,-12575,-70325,0,32,3.8027344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32512607450109,-12.576357931029442]}"
91,240,0.6845824551592576,33,0,8418.946387255615,25085.14360395131,24561.838794535517,37184.39264990336,36274.123290361895,2138.1881416977494,1772.3628594248835,8418.946387255615,860.4064877828096,21,-12563,-70164,0,42,7.1675158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16399442549336,-12.56354469949405]}"
92,217,0.5824864545499207,38,0,583.3231727165697,6327.818974776306,5733.732897037523,583.3231727165697,12296.673202799419,8098.84317223859,1393.383411010094,985.2708587180798,7159.613162914469,41,-12614,-69250,0,41,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25090581567434,-12.614785889791829]}"
93,211,0.34736345622536835,32,0,1118.4529000581283,9138.519943236415,23808.917518819893,8919.057051422165,26392.64476387003,7927.614353381319,3302.751834112635,1118.4529000581283,22281.64789156475,21,-12608,-69417,0,35,1.9558138,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4175497783973,-12.608247447767399]}"
94,223,0.2622616212510382,41,0,510.090241709739,0.0,32218.25860288454,3923.1824802623573,12671.563435596405,12283.377774805827,141.47357858448342,510.090241709739,14509.493251052696,42,-12748,-69459,0,36,3.3988626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46015386716431,-12.748338911155678]}"
95,224,0.2770311979450906,36,0,4302.626207928856,200.0680548276011,58568.53485931167,7927.34165424482,0.0,4812.042244869245,0.0,4302.626207928856,22781.85754548246,21,-12917,-69641,0,35,5.277811,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6411360614228,-12.917053507397485]}"
96,901,0.2822062102462651,36,0,7528.56771717372,5993.599800076458,7528.56771717372,17027.783964973612,11850.045131317342,28814.817766811753,399.9623615104301,13109.449001467236,10437.887412392849,31,-13201,-70844,0,37,19.778955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84414340723,-13.201466401274738]}"
97,253,0.6441006951927956,38,0,7780.895232750977,1360.285582234251,7780.895232750977,43612.81228094257,9900.503202962716,1603.2852326112704,3306.3917736025896,8365.659188270634,8365.659188270634,41,-12551,-70429,0,38,6.1311703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42899104261,-12.551414703822587]}"
98,210,0.43746824243204874,35,0,2283.3768441718066,3849.783086421883,32293.374484946602,4017.685286642049,20541.62436523704,5294.382146435975,0.0,2283.3768441718066,11931.220403315832,24,-12680,-69486,0,38,2.5495772,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48673966475447,-12.680471699942519]}"
99,741,0.6652698293581855,40,0,2729.358858829934,6797.519917320375,2729.358858829934,14399.419910190827,8421.062060718277,26808.060252596348,223.59778997049034,4114.442369354831,1360.0922586899896,31,-13184,-70740,0,33,10.139583,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74070054699729,-13.184113129813394]}"
100,241,0.36971489796544166,38,0,141.47516621743196,6226.514778361668,18926.236611317585,2417.528700062318,20129.783473146977,8245.101803613654,2845.3747669600793,141.47516621743196,20439.612092794378,31,-12652,-69366,0,41,1.700476,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36697374800957,-12.652631408816035]}"
101,254,0.44976153598262875,38,0,14357.398615858252,27815.259076681807,27831.618933033587,43034.43639800282,39030.59562657024,1526.7481741612423,360.62939636618296,14357.398615858252,7334.99543218906,34,-12504,-70152,0,33,1.4982547,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15268454548051,-12.5039205436867]}"
102,245,0.4725843449431188,37,0,6896.704203750037,15184.445248345426,33276.17516106094,15343.431847357102,32077.982908462087,3802.696072129902,538.7120518465198,6896.704203750037,18134.186599136578,21,-12577,-69503,0,35,1.9141564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50311535382554,-12.577354956861088]}"
103,599,0.670725496838413,39,0,2692.4739355385946,4410.037753058179,2692.4739355385946,14669.10570244059,5631.824254501711,24067.474497473213,447.1955799409807,6744.355790895058,3962.16293297258,31,-13158,-70740,0,35,11.772096,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74052171052901,-13.158805611906232]}"
104,259,0.5187076732841509,37,0,671.0577587845922,0.0,45275.8204620924,4550.235668690689,10182.501483089753,16298.708412210151,300.106153094201,671.0577587845922,10607.996677772151,24,-12809,-69563,0,39,1.42645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56346458942005,-12.809627819865158]}"
105,235,0.16746461289242057,40,0,5948.537119273528,0.0,51196.76550161297,15038.629756761002,2831.198410643395,12985.360181863818,282.9430568815924,5948.537119273528,22185.785027515012,24,-12915,-69557,0,35,1.4700202,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.55816989782305,-12.915435441925034]}"
106,297,0.2068178572697692,37,0,15850.552935291948,13726.34388272124,15850.552935291948,49511.64794062984,23217.455716576093,10201.912077359797,509.9730289283689,17254.94095550401,15386.552193976684,41,-12473,-70335,0,35,2.6533403,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33564001272843,-12.473240580381368]}"
107,241,0.4235540894842897,38,0,223.69214073839294,6562.991698246312,18031.862176024868,1170.9167190242972,18646.05157647533,8412.728039256945,1747.091469704899,223.69214073839294,19600.589047719408,21,-12660,-69355,0,41,5.4276786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35593452903251,-12.660784902674479]}"
108,252,0.33616117555585434,39,0,4640.692460789122,17153.395130524637,27030.422210229743,16958.007094732566,33678.24309834773,9205.599570115599,632.6909914207725,4640.692460789122,21508.004320566695,21,-12537,-69436,0,39,0.46373534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.436765491205,-12.537683131241728]}"
109,240,0.3810362629919661,36,0,8103.342454057732,17234.260784469676,50306.47985590115,17188.620894558004,30652.109967838576,5279.085302942375,538.6976473620778,8103.342454057732,11848.392635539154,21,-12636,-69660,0,34,3.796481,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66068441095155,-12.63578850736893]}"
