system:index,altitude,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,sand,slope,type,.geo
44,230,38,0,43759.45544215273,38366.60111947548,51779.843197056114,54728.72283291357,0.0,11885.826553478517,500.19986239877153,43759.45544215273,56489.55275521639,34,-13091,,-69054,,0,34,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05488852303709,-13.0914543909083]}"
45,421,38,0,3400.561916456786,0.0,10746.541950395092,8693.962134588362,7517.890462220976,20382.278680964886,316.28002883619604,3400.561916456786,10868.718258696103,31,-13075,,-70270,,0,34,16.18775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27056374419068,-13.075675513219343]}"
46,260,36,0,13512.183214227218,0.0,27343.992191891706,13512.183214227218,3329.3846360382427,4581.385456302356,1476.8022239263287,15544.924672014136,17185.108065378874,41,-13036,,-70122,,0,42,4.8381305,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12282626880129,-13.03657910337301]}"
47,446,38,0,100.01451066595287,1000.1451066595287,6522.449207772242,100.01451066595287,19140.436210803655,24611.293109534847,412.3703915701878,4123.703915701878,13622.916251067309,21,-12960,,-70323,,0,35,13.742132,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32344181490946,-12.960595364821142]}"
48,312,35,0,2683.5024629670083,6964.76743683655,10924.726426691283,22305.19900648165,16102.56765573186,27230.35191495162,447.2504104945014,2683.5024629670083,20911.288481185453,21,-12816,,-70476,,0,40,0.9511031,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47653398944354,-12.816939252237006]}"
49,204,36,0,5826.3485724336815,0.0,21199.969400843005,15307.246444539502,2546.572498906619,2861.1800856328277,1700.6598670511507,5826.3485724336815,24427.70900356982,21,-12796,,-69286,,0,33,6.4274206,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.28701786191911,-12.795605855657302]}"
50,288,36,0,25331.71905387807,35309.05487215488,65131.69597666619,35277.017454129884,46200.835591317365,17795.657515066836,282.93002392376104,25331.71905387807,15320.732638107074,31,-12519,,-69791,,0,34,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79107766339602,-12.51969319006548]}"
51,284,40,0,23875.4143426088,21711.634131051145,23875.4143426088,55765.64303305957,31060.374591521348,4838.099090810357,0.0,24114.289074374556,21803.58428998831,21,-12409,,-70297,,0,34,13.727217,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29760527018784,-12.410139263129047]}"
52,350,36,0,28905.828101448133,0.0,28905.828101448133,50223.17628897749,2039.3965636310168,5098.491409077542,99.98964301835215,29228.804429015043,33252.23192294649,34,-12801,,-70858,,0,35,2.0836945,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85869275403948,-12.801863420038876]}"
53,231,38,0,500.19937431238355,8135.2780535033025,14451.867107153057,4555.934963388415,10439.198091283759,13279.327807959633,1700.677872662104,500.19937431238355,12026.856832016107,31,-12490,,-69097,,0,46,13.372355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09801381781352,-12.490996501459826]}"
54,280,36,0,2500.4745643327387,18303.47381091565,19815.37351007419,18382.280893397045,32836.85804354423,7546.629420434994,2928.0119401865495,2500.4745643327387,16155.465343615144,21,-12747,,-70201,,0,35,2.338693,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20075136999414,-12.747821974411123]}"
55,317,37,0,41806.03191560185,55049.43237312729,55399.735448525396,59584.54430105557,65985.05561519983,24900.832626092168,2202.8604329176333,41806.03191560185,29423.507719169036,42,-12345,,-69952,,0,37,10.370227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95241674394684,-12.344660473390187]}"
56,762,34,0,3255.5514065880607,11499.248657096445,3255.5514065880607,16218.989598362683,13957.956157956001,26322.793400738625,199.9869331668947,7349.349734999945,6363.545246595545,21,-13234,,-70790,,0,43,16.796265,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7899566684235,-13.234389971545394]}"
57,236,35,0,23057.926971343724,14526.386344829803,34012.490537398764,33264.996242780886,0.0,761.8768624361977,360.69694500066464,23057.926971343724,38340.65355830962,21,-12943,,-69216,,0,36,1.500599,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2161962633893,-12.943070260483896]}"
58,251,38,0,7807.673333135365,16806.781714173914,38115.07959315549,16905.31080252824,31791.090721362583,9057.59653981811,3717.0883580200407,7807.673333135365,9150.4579450165,21,-12724,,-70034,,0,33,3.3663661,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03394040992889,-12.72411448393252]}"
59,293,37,0,22958.72788608857,47630.41251206351,53052.82954940521,42157.77868000663,61755.567474018775,24131.976757339977,800.2833482586027,22958.72788608857,34136.857554572474,21,-12285,,-69560,,0,39,6.025038,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56048789727589,-12.2860658418006]}"
60,238,33,0,14548.358695012645,1432.2380647167,67080.28457004373,15152.43090526623,0.0,5302.631424990509,500.15922757626646,14548.358695012645,25750.186714185777,24,-13017,,-69749,,0,35,1.6852647,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.74928496513365,-13.01713238881036]}"
61,279,34,0,31101.879716888947,0.0,33688.44885143311,66568.86157808137,9879.408707318977,3337.710300314892,1500.020873878198,31101.879716888947,20349.730348192348,34,-12413,,-70625,,0,38,0.94960815,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62506200131163,-12.413798660318763]}"
62,220,39,0,3374.7629688176803,2409.273704906989,9144.739943208131,14000.19007212631,0.0,13815.978487087481,141.47742338664852,3374.7629688176803,13834.799382361687,31,-12719,,-69159,,0,37,2.3385959,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15981669336462,-12.719753712139477]}"
63,305,35,0,31450.7012990979,39323.23067799845,56805.4754883112,39511.217503555636,55363.11631628046,26357.943412073375,1029.904904969993,31450.7012990979,31017.715217539895,21,-12413,,-69681,,0,35,1.4697177,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68219799366302,-12.413289904143213]}"
64,230,38,0,6790.424287185594,0.0,67946.66976938605,7767.179072616631,1063.3589671266943,2907.8301181626393,500.1619854794544,6790.424287185594,25530.21970710336,24,-12948,,-69723,,0,35,1.4272405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72326616487946,-12.948486455334374]}"
65,306,39,0,27770.67354843927,38974.844217611826,44865.29645512063,39058.441697761344,53113.88076572916,8902.872670827588,670.9945612088634,27770.67354843927,10719.591677504413,24,-12528,,-69981,,0,34,0.92740995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98069513943109,-12.528110574170201]}"
66,233,37,0,4047.2924968041907,8782.927038703412,60327.10708653024,8739.526093326656,17342.26599777261,3921.7254443596,100.0322994712208,4047.2924968041907,13128.643861741299,41,-12775,,-69727,,0,37,5.2985363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72737799554972,-12.775769926428074]}"
67,238,34,0,36622.50464528799,30584.045086411585,57237.619880801656,50714.497147346374,0.0,4619.14607993864,316.35018793458937,36622.50464528799,56491.321913746186,41,-13141,,-69299,,0,37,1.0424882,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.29940878658505,-13.141020417017533]}"
68,341,35,0,27474.804758462342,6167.875425592268,38670.95213969556,59518.56057383486,0.0,8765.570739582505,3538.0211718558153,27474.804758462342,38788.668276194076,41,-12697,,-70844,,0,38,1.9007857,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84411944071189,-12.697117709896482]}"
69,422,38,0,16679.30816436332,4762.882748214802,16679.30816436332,41078.48518797726,0.0,7937.018308895486,99.9890960852107,30707.07304564004,26429.862640252544,31,-12916,,-70869,,0,38,10.268526,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86967282241098,-12.916573992400442]}"
70,243,34,0,32794.95435770904,27619.3938722611,59340.80885994346,46941.21869340287,0.0,6578.978737651366,0.0,32794.95435770904,53026.797930017776,24,-13141,,-69362,,0,34,1.5016905,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36307402783262,-13.141842653180861]}"
71,300,34,0,3256.294409486034,3818.998545512292,9123.437304975165,3818.998545512292,26222.203101868174,15807.6367669633,1204.3555881933291,3256.294409486034,22419.047454989308,24,-12893,,-70275,,0,39,0.4757285,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27608684138326,-12.893026190554009]}"
72,315,34,0,28174.11016257878,35009.49662334939,35982.81189158234,58051.79255448588,45133.93904925164,8798.366568041194,761.7310979768386,28174.11016257878,22512.543680031195,41,-12366,,-70164,,0,36,3.4461603,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1640348398773,-12.366442489875135]}"
73,300,32,0,0.0,9504.777656361826,223.632541621015,21526.882860358437,18615.31031791901,17261.477229782417,854.4987417248635,0.0,15107.036158367875,21,-12754,,-70397,,0,39,1.9142387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39788907623782,-12.754989906168134]}"
74,247,32,0,54327.52341095417,45999.72411189134,63877.91928968333,65112.71288998451,0.0,10443.027569969758,1556.254542538551,54327.52341095417,68508.00372948422,41,-13212,,-69113,,0,40,1.0425514,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.11306122561685,-13.21260622960731]}"
75,238,34,0,13768.595936318894,23667.42660905325,54941.31552054364,23667.42660905325,35968.010808746236,9147.39497315612,223.68010212340636,13768.595936318894,13939.05768884431,42,-12592,,-69703,,0,36,1.4698238,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70384189706303,-12.592274774489015]}"
76,304,34,0,25181.269845177092,7851.03862481145,32725.8389202057,26894.386867096102,0.0,11487.021758441404,721.278823080922,25181.269845177092,28541.035489013993,34,-13153,,-70069,,0,38,1.9144275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06984642769736,-13.153435160474118]}"
77,221,33,0,18117.961866266858,14227.109841544045,26504.482040300456,28997.713721165805,0.0,10594.767232872557,671.0867687355153,18117.961866266858,31153.97802837043,41,-12876,,-69145,,0,38,2.365677,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14516802667193,-12.876203095403554]}"
78,229,38,0,7352.769991695732,1613.0965587380376,16262.578504446372,18374.70962738255,0.0,7943.579313788786,922.3232437793297,7352.769991695732,19346.039621612887,24,-12682,,-69031,,0,35,2.35468,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.03177454872326,-12.682724011034932]}"
79,240,34,0,8005.190622730354,17210.435969201942,50412.38285459363,17173.766584623336,30557.612512320477,5144.685778335981,412.4492108884438,8005.190622730354,11838.251792718911,21,-12637,,-69661,,0,39,6.63919,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6616075084012,-12.63669046075223]}"
80,230,38,0,7894.4131654330395,3650.8808750851485,64702.12600575086,12297.20810349345,0.0,3009.3301739262715,1456.510033114259,7894.4131654330395,29818.044194775124,24,-12975,,-69668,,0,33,1.0586395,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66802453162461,-12.975760427485438]}"
81,211,43,0,1600.624877977348,2100.8201523452694,9593.84446207567,4731.5406119466,8379.427933934392,12350.671160912674,2140.9292666970573,1600.624877977348,12108.445528844733,31,-12683,,-69256,,0,36,3.7349923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25649890914582,-12.683506428637195]}"
82,240,39,0,200.0797692484175,27586.349637603827,35096.75192525834,6231.449000082163,29011.04908872679,13065.454050319706,0.0,200.0797692484175,6579.096220612533,42,-12287,,-69094,,0,37,4.310111,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09425946164824,-12.287527624237889]}"
83,292,39,0,19728.700285846255,29577.28064695519,57657.60210474201,29523.26992285069,41807.89329592859,14932.988853332412,510.0668461094095,19728.700285846255,16771.16066626726,21,-12542,,-69724,,0,35,5.627315,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72487643266979,-12.542485670788711]}"
84,221,34,0,31882.01090245987,29285.929517252018,38724.65450237258,43094.02126991532,0.0,6862.043762227588,0.0,31882.01090245987,43417.47390098119,41,-12960,,-69034,,0,35,2.0839684,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0345754168906,-12.96033880114419]}"
85,219,35,0,20910.517289873012,18404.100555417164,28128.15020607692,32186.932774871573,0.0,15471.310635567583,1432.355054089789,20910.517289873012,32533.314807925763,34,-12833,,-69009,,0,37,0.66425985,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00875470386728,-12.833741916685083]}"
86,240,40,0,15117.840633403706,7343.858979178091,26641.25014882349,25121.19721684104,0.0,2333.295195372845,141.47680215100638,15117.840633403706,30755.019818655597,24,-12871,,-69235,,0,37,1.0582838,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.23549014458537,-12.871616129634608]}"
87,306,38,0,24540.985962123937,39949.19842067049,39859.817105202026,44214.71832548029,51184.5824429904,7389.607112383624,400.09633605545554,24540.985962123937,12570.444930237778,21,-12477,,-70043,,0,35,2.5478282,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04399282648295,-12.477238760977157]}"
88,255,38,0,200.0701927605659,4062.2132904837495,43503.76711895234,4001.403855211318,19230.16993803495,8186.392144334421,700.2456746619806,200.0701927605659,1414.7099001429585,21,-12725,,-69580,,0,37,2.5499732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58078154145682,-12.72639961205929]}"
89,222,33,0,29613.36136176672,27578.036558569238,36061.61080413717,40655.7693147266,0.0,9127.793613999258,141.47792727577684,29613.36136176672,40728.07733886665,34,-12931,,-69028,,0,37,2.8525155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0290400005639,-12.931402666411413]}"
90,257,31,0,3454.583217840377,10419.102958553463,13714.05578706968,10613.629331014527,29510.548776130196,9279.542523071921,1389.4857320639803,3454.583217840377,20551.31872854932,41,-12815,,-70246,,0,40,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24621401284395,-12.815418603886721]}"
91,248,37,0,45279.75165044931,40671.80456234296,63998.26647080805,60498.899739599794,0.0,2502.9796505084446,707.3838727023503,45279.75165044931,66826.47620537344,34,-13213,,-69238,,0,34,0.66478276,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.23858257241123,-13.213424222783583]}"
92,288,37,0,24737.11370825696,39865.29302444426,41365.4721442627,39960.046989136834,52989.13630032568,7735.619283939373,412.41328515633137,24737.11370825696,9261.356416573368,41,-12515,,-70016,,0,34,5.9532766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0165411423917,-12.51622314619108]}"
93,272,39,0,11652.596513223994,40901.94519437424,39659.591464399215,22059.44584804992,47902.30386436201,6033.043292173062,141.47502816310023,11652.596513223994,17968.164039739408,41,-12290,,-69375,,0,38,6.125933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37565963796793,-12.28999902729358]}"
94,318,40,0,24752.961002013224,7113.401456219363,58836.853026736935,24752.961002013224,0.0,5476.135859273285,500.1506608950447,26010.91203466345,27879.7096485929,31,-13115,,-69824,,0,35,0.95224595,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.82430465583317,-13.115460743091457]}"
95,317,39,0,500.0824639028297,0.0,10026.123374656234,500.0824639028297,22051.311889208682,19212.54087198808,583.1913580946223,3891.657028282586,19507.318901394498,31,-12941,,-70271,,0,36,7.5805135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27080440670099,-12.941871991822289]}"
96,225,35,0,12400.985419199053,6847.031384781268,65188.15807358241,16998.124154490823,0.0,7694.817173335224,0.0,12400.985419199053,33123.18073954685,34,-13011,,-69644,,0,35,4.162617,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64414557476904,-13.011989457729937]}"
97,263,34,0,7405.648186651397,8364.815666514452,26463.402544484816,8411.330292007919,21194.185516481433,4178.219740534874,2846.6630906999035,7405.648186651397,7986.706318646787,34,-12830,,-70125,,0,35,0.92740995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12559017004885,-12.830428153970542]}"
98,227,38,0,9186.81013577091,5279.420937892064,17869.115879484725,20836.197463226406,0.0,11739.25836220207,282.95585455155367,9186.81013577091,21531.62052602085,21,-12717,,-69030,,0,35,1.9009352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.03085769122242,-12.7170872225212]}"
99,212,31,0,8009.159459887551,2196.2483325619737,49525.37918775994,21972.733130421053,0.0,8403.650541975232,500.1818516955858,8009.159459887551,28076.73599878916,31,-12955,,-69500,,0,43,1.6851302,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50017532767986,-12.95533966122352]}"
100,302,35,0,23843.874506146098,39627.94944070409,40443.869662066056,39725.03210498624,52066.84949590946,6932.798928598391,510.027718303133,23843.874506146098,8694.669529911702,21,-12517,,-70025,,0,33,3.168412,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02483062032029,-12.518000045376008]}"
101,257,36,0,1334.6905891441656,28298.920601102436,27399.809832825482,6675.702045244005,30862.728717257,15491.884187272864,3822.4958714824006,1334.6905891441656,10003.928915681077,21,-12348,,-69222,,0,39,6.5638323,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2230555425099,-12.348946175861144]}"
102,231,36,0,21552.762555243247,14090.534804857978,73217.24992422087,25377.78514348844,0.0,15363.864336189003,424.40642602713376,21552.762555243247,38281.62692225153,34,-13099,,-69666,,0,36,2.1174128,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66651202121479,-13.099641587578388]}"
103,226,37,0,16057.986065642697,7973.337517132293,63309.0119099459,20626.080334868977,0.0,10894.142841095278,100.0347107726863,16057.986065642697,34640.33187065873,24,-13030,,-69603,,0,33,3.8079464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60361489410488,-13.030171393840567]}"
104,270,36,0,5069.885308467602,0.0,8956.654696293299,37064.80453733198,3289.615986386652,13149.720147665275,1923.6782520936615,5069.885308467602,8927.574571816893,34,-12650,,-70497,,0,39,1.0420626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49766537867161,-12.650482128492689]}"
105,224,37,0,12354.027683310413,10153.443159834993,19952.900541024108,23751.651563628162,0.0,16806.718656537334,2409.282050736277,12354.027683310413,24186.724127090878,34,-12762,,-69042,,0,38,1.9569373,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.04191877027087,-12.763204461463458]}"
106,323,41,0,12339.34211963152,0.0,19772.516968398966,19295.469956388486,200.03900010372976,17531.96621893714,761.7258185569464,12339.34211963152,19851.792160615656,42,-13134,,-70187,,0,36,3.0155234,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18784534660028,-13.134834928510605]}"
107,255,36,0,38083.16355437886,54398.453267195764,69693.6311880559,54523.39246086405,69090.00825689976,28570.724686611713,360.66920899948263,38083.16355437886,40048.651400905495,31,-12297,,-69756,,0,36,2.8828912,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.75638297840595,-12.297349967051108]}"
108,324,40,0,40627.879839873545,4428.015670183499,43193.810352023385,76085.93528642568,0.0,7279.612919504203,943.333713030879,40627.879839873545,14834.41783679564,24,-12430,,-70789,,0,36,1.8543341,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78979990337983,-12.430839253766903]}"
109,314,40,0,19461.30204204937,16313.242003897763,19461.30204204937,53773.51446080865,25382.3556782915,6237.828753548285,400.05401978982786,20812.423490474983,19658.951273598865,21,-12435,,-70346,,0,36,1.4697311,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34648881790467,-12.436119362392851]}"
110,291,37,0,29720.273312316443,14952.986416612253,29720.273312316443,65402.37781705646,31019.718442090387,5315.688723622303,100.01158624285738,30904.22746644626,28625.859840132558,31,-12338,,-70394,,0,33,4.0378027,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39380775638622,-12.339144467455862]}"
111,236,33,0,800.0983533291392,2545.897370648511,800.0983533291392,35901.07042066586,12615.828445226061,3310.996080770106,1000.122941661424,1844.1355846812078,1972.5507711899015,41,-12609,,-70378,,0,38,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37776531450444,-12.609542598466486]}"
112,348,39,0,3002.0419749782395,5413.625074320579,6658.160204778795,3002.0419749782395,16664.918870400517,30041.236907647566,360.6002645329728,7590.416490549119,7567.320190350165,21,-12986,,-70374,,0,35,1.7020637,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3742822836465,-12.986549146090825]}"
113,220,39,0,11408.171710761833,6966.056027840131,47106.82914398906,25886.41066011775,0.0,8664.040103048148,0.0,11408.171710761833,31560.063847350313,31,-12968,,-69451,,0,33,1.4700524,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.45133420440936,-12.968088322684231]}"
114,284,40,0,15529.752694424982,27618.070867413968,39117.24698742231,27760.46653403901,44493.8410204154,15859.087093445825,985.2396599305165,15529.752694424982,27683.93856891573,21,-12467,,-69528,,0,34,2.9948761,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52866709046015,-12.46698490114649]}"
115,262,36,0,10410.902502004808,20577.49226438015,29020.929743947294,20667.481550130873,34153.691548507966,9245.917143697805,4739.168349048702,10410.902502004808,12677.915272482696,24,-12708,,-70122,,0,37,1.914217,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12228752200905,-12.70838472374695]}"
116,269,36,0,29779.82694125953,37623.24643332386,56269.88254424358,37776.664001743,53383.235006377174,24848.530174558364,282.9365404777191,29779.82694125953,29216.87985776453,31,-12431,,-69683,,0,38,6.419104,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68408520976735,-12.431370191956024]}"
117,211,37,0,5415.057233654137,23129.997953820704,21883.854867444516,13476.70203304577,30332.767982826754,12608.483388551336,2025.634892755849,5415.057233654137,1527.0287069583858,21,-12414,,-69265,,0,37,2.8204195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.26635263847052,-12.414017239263831]}"
118,227,40,0,16314.928929020325,6200.797372805674,30075.789794252236,25513.251086981127,0.0,1932.0718614312395,922.3129838804042,16314.928929020325,33862.8314208357,31,-12890,,-69277,,0,37,5.1976132,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.27790819203999,-12.890564269140077]}"
119,275,28,0,1403.6598816937678,2954.853108956148,13807.072808812576,25599.352181210685,13021.61538985575,28087.444372997874,670.8648401794974,1403.6598816937678,20592.624608855716,41,-12810,,-70513,,0,44,1.042199,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51334303604827,-12.8104021414273]}"
120,516,39,0,3710.6020894473363,2911.8925198013403,3710.6020894473363,20328.72389466557,0.0,15240.270369406744,99.99479966947031,15603.354642155231,5603.278886272194,31,-13081,,-70763,,0,33,33.825897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76303178491001,-13.081822502552916]}"
121,272,35,0,23799.466746258204,21606.38308029597,53002.92104407173,37866.17310122626,0.0,9504.38665601475,100.02955129766653,23799.466746258204,40356.066774801366,31,-13247,,-69848,,0,39,1.3909631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.84874429654805,-13.247390124625516]}"
122,281,38,0,26209.96931008031,33063.35651160476,69285.50555019213,49262.464884475085,0.0,2452.4450978580157,282.9482754188476,26209.96931008031,59236.28748923934,21,-13229,,-69430,,0,39,2.3403788,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43058175296598,-13.229449329488387]}"
123,304,33,0,2138.04610097229,9999.857501767916,2138.04610097229,8185.2422422585105,28654.370139829483,21221.976340802245,2758.997415594624,4554.737381159108,20513.27007400103,24,-12865,,-70346,,0,38,0.92740995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34689903806198,-12.865549717456302]}"
124,549,37,0,781.1212931481097,0.0,6601.571618484827,781.1212931481097,5025.557547388088,35069.12178174653,1360.314800853786,1486.7902212852273,6531.502192349925,31,-13158,,-70379,,0,36,14.114772,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37984572889833,-13.158285308246592]}"
125,245,33,0,53282.17565184756,45053.14639295766,62794.42095229778,64111.24978204085,0.0,10661.167384622084,1077.4619537221488,53282.17565184756,67427.5139683798,34,-13202,,-69112,,0,41,1.4701992,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.11213373832524,-13.20265982632947]}"
126,245,36,0,510.09601577791216,2405.078060388581,21072.204471508492,3258.5391959290973,15214.338473798738,8652.56926912644,360.6923518128018,510.09601577791216,22925.964527828484,21,-12708,,-69366,,0,38,8.041709,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3661316694794,-12.707793455840296]}"
127,222,33,0,12889.633271775398,11728.590101605749,19374.718003391365,23680.745697775954,0.0,19045.46135053408,1140.6308475877504,12889.633271775398,23902.01084698308,41,-12781,,-69071,,0,37,1.9142509,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07140516706572,-12.78128387313989]}"
128,934,33,0,2470.052115072043,6816.070253896645,14267.747510467827,2470.052115072043,14059.071719820156,39647.8021389363,360.58933288741014,6466.678690346358,14801.741920525295,21,-13207,,-70449,,0,36,24.107235,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44932312303713,-13.207622461347608]}"
129,322,40,0,20357.9917155027,27445.70736973982,28226.11198853391,52068.5359084581,37987.491763968545,5853.464596144775,538.6190467659517,20357.9917155027,15772.594472518818,21,-12432,,-70197,,0,38,2.3376262,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19744476028507,-12.432299151639326]}"
130,314,36,0,44189.716319484156,55801.792372191936,57082.984633718654,63006.6375523122,67393.92682486307,27217.915770152085,3163.1209247158095,44189.716319484156,32586.2869281193,31,-12312,,-69954,,0,33,6.2951813,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95506119446604,-12.313004140991483]}"
131,241,33,0,14043.22063035583,0.0,62705.04996117768,14043.22063035583,600.1857427340723,1166.5513979514576,905.8188424793476,14908.640159297362,21700.032569910032,21,-13009,,-69788,,0,37,1.3288214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78891397480174,-13.00978135028715]}"
132,364,40,0,3622.599545733699,6064.572967354518,6075.284129640307,3622.599545733699,16526.559584298222,30627.286773998094,316.2666590226909,8078.740696737158,6936.269343970819,31,-12989,,-70379,,0,36,5.7067246,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3798282932181,-12.989231871314157]}"
133,304,37,0,24719.105343842846,199.99249985936973,35265.23387488023,61215.757172888094,0.0,15242.787573144225,799.9699994374789,24719.105343842846,23904.33309046709,34,-12565,,-70731,,0,36,1.0572518,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73091151115283,-12.565003721670221]}"
134,285,38,0,23659.4119997069,5600.339052236033,24192.785422195084,59260.3172768253,14327.41618339425,5557.314043222678,2433.252324564799,23659.4119997069,14976.219699389261,24,-12435,,-70523,,0,36,1.4697311,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52402165387713,-12.436081966907023]}"
135,247,37,0,15147.68359353997,37662.65089187331,36544.533929936086,26093.511321064092,45726.0345922457,13484.307597745796,100.0375710670746,15147.68359353997,16255.720533957423,31,-12349,,-69408,,0,34,3.8238435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40885735006515,-12.349635037089786]}"
